x,vx,y,vy,z,vz,phi,dphi,theta,dtheta,psi,dpsi,wx,wy,wz
2.565194177181633339e-01,2.879585133298477317e-01,3.329745607715084987e-01,4.131784473724985918e-01,2.060035658836169237e+00,1.227866181699784204e-01,2.060001391457380593e-01,5.425823839246814995e-01,-1.689334862598066145e-01,-4.812873012311473797e-01,-2.366128444972505351e-01,1.239779103421417422e-01,8.905976540065079217e-01,8.998140788436954640e-01,9.621291594237401101e-01
2.595872553687558204e-01,2.825105480478519171e-01,3.371203435104635493e-01,4.006929439442354912e-01,2.061373133579487149e+00,1.573534309074939297e-01,2.113008262485495670e-01,5.394385125482784593e-01,-1.718264140624576330e-01,-4.875564276928179841e-01,-2.292731765584683501e-01,1.678018111011609359e-01,8.943364436022217534e-01,9.067234754422830445e-01,9.623378809910466680e-01
2.625352879783998117e-01,2.707071856961033030e-01,3.413385508386799216e-01,3.975447573390364919e-01,2.063232007502342036e+00,1.775829648526758564e-01,2.158932792167889136e-01,5.394596713898932583e-01,-1.770738933129624992e-01,-4.923903160449762395e-01,-2.316569346025979803e-01,2.085815957696773859e-01,8.992755435162077537e-01,9.076887809839360166e-01,9.672770686073975943e-01
2.652577836664783972e-01,2.540663583771560763e-01,3.453319850611727970e-01,3.837930290155156521e-01,2.065228408837652907e+00,1.982381298282971938e-01,2.233809962883087641e-01,5.363243233966475954e-01,-1.835261163275863916e-01,-4.974136780972371885e-01,-2.288445780112793315e-01,2.481148270902420738e-01,9.057736421068794952e-01,9.134737261380542206e-01,9.689231862911898974e-01
2.679019228611808634e-01,2.436392713767141227e-01,3.492211395485932401e-01,3.729425516728485657e-01,2.067418626270105975e+00,2.173648292911417035e-01,2.293142060536907945e-01,5.329928405774432276e-01,-1.885477139722301354e-01,-5.040367229975425412e-01,-2.242489313397793282e-01,2.850086709589825240e-01,9.090501422080975447e-01,9.172905674105266138e-01,9.695807928687414368e-01
2.704141652850206579e-01,2.331272116610868805e-01,3.530801472504145888e-01,3.686764452941758141e-01,2.069759544443585231e+00,2.389715033178728409e-01,2.336170975251019299e-01,5.295394694805910518e-01,-1.931955851276923319e-01,-5.076515335228213299e-01,-2.240791030421197261e-01,3.206373010613403629e-01,9.123013916259307132e-01,9.181008119482616525e-01,9.674844700415115017e-01
2.727850562729745021e-01,2.207674131200268453e-01,3.568999730055353314e-01,3.640490314034952601e-01,2.072280729636303942e+00,2.579991052835066134e-01,2.382674608422492846e-01,5.246393412504010145e-01,-1.982620837035678762e-01,-5.096163880335582430e-01,-2.242797337281017822e-01,3.558055428769543171e-01,9.175159991023157380e-01,9.216360297029887461e-01,9.670148622911834968e-01
2.752067888767525949e-01,2.174216846672304138e-01,3.606227518432944534e-01,3.545881148317290288e-01,2.075037764279049401e+00,2.647433883147051747e-01,2.433316458347221933e-01,5.190311941736589496e-01,-2.025961518629045555e-01,-5.134464656891430945e-01,-2.155550778740766837e-01,3.843618417465216597e-01,9.186427706259817638e-01,9.265991103761875847e-01,9.709570591595025890e-01
2.774149742991290912e-01,2.036343103924137532e-01,3.644518889803203820e-01,3.573332504921005182e-01,2.077830991336553801e+00,2.676339126600592588e-01,2.478001486470464976e-01,5.145203774821318632e-01,-2.081223371531554234e-01,-5.139432208195828800e-01,-2.213820037342314195e-01,4.157850922341023159e-01,9.245448173618804333e-01,9.263309056530296681e-01,9.740297998594169560e-01
2.796665364313566937e-01,2.017039295888490014e-01,3.680833985709401901e-01,3.472443346766844741e-01,2.080653703946858446e+00,2.730575979658200203e-01,2.525803589309424946e-01,5.082774286985961565e-01,-2.124530254865106271e-01,-5.167840495130767708e-01,-2.108623298781892308e-01,4.419363383474402829e-01,9.256132429589399857e-01,9.329035209720170085e-01,9.744168580009393565e-01
2.816148955171666191e-01,1.856882187507374049e-01,3.715101691764619574e-01,3.351918595298952197e-01,2.083463896063624698e+00,2.794372773638066909e-01,2.589108915131149713e-01,4.991383573076413338e-01,-2.187199665034945395e-01,-5.160626405927523086e-01,-2.068419321020510127e-01,4.657508457948844605e-01,9.318275184216423535e-01,9.367861969234023700e-01,9.713184488410731010e-01
2.834919715022617415e-01,1.760408762879171196e-01,3.750253648349261559e-01,3.356084455641705766e-01,2.086403561411465546e+00,2.892594616115932160e-01,2.627112932954073776e-01,4.899523284385935429e-01,-2.231757331260622867e-01,-5.159390657633140531e-01,-2.080130327012134350e-01,4.859680597105502375e-01,9.348926121699839831e-01,9.363057903175382446e-01,9.677056443691206544e-01
2.853011785404689915e-01,1.667257547708086707e-01,3.785750745658085781e-01,3.349191625460020139e-01,2.089302144956605378e+00,2.794531375016023889e-01,2.675161060061427842e-01,4.789387804106435831e-01,-2.284597468211968241e-01,-5.137978309903655783e-01,-2.079477324968530272e-01,5.045970322064649016e-01,9.381915059634425846e-01,9.382237919000632198e-01,9.739897294003927453e-01
2.871136799427635444e-01,1.639007002191358309e-01,3.820242985354131426e-01,3.296617085661592839e-01,2.092197402054662092e+00,2.781878955246541718e-01,2.715791566361948628e-01,4.683078764240080627e-01,-2.329459500998072585e-01,-5.111597028428538358e-01,-2.008616654082249209e-01,5.199969509984933014e-01,9.391632087079190283e-01,9.426742631621924939e-01,9.738634764255151843e-01
2.888089426528558379e-01,1.562258623547370662e-01,3.851231825444889623e-01,3.085546571047539932e-01,2.094905417364377520e+00,2.644790131020897661e-01,2.780384791996841631e-01,4.567090372142714738e-01,-2.395607479037290266e-01,-5.068251684715998628e-01,-1.851198491363258425e-01,5.318028540417271133e-01,9.426301336863177616e-01,9.521548427366071099e-01,9.780719881619609479e-01
2.904123747065907590e-01,1.481964829733085909e-01,3.884306621435065221e-01,3.126392657748750525e-01,2.097592470949276144e+00,2.571637629399414204e-01,2.818706289752163641e-01,4.409884422526087477e-01,-2.439730471600080608e-01,-5.037377123510905497e-01,-1.875451329229736730e-01,5.414750519417955710e-01,9.459363171254454583e-01,9.492902424073499379e-01,9.777924280904474186e-01
2.919604187559047825e-01,1.425960994173539609e-01,3.916602487440085656e-01,3.097313886087144086e-01,2.100371910755396421e+00,2.590234049695555041e-01,2.855096483540163210e-01,4.317603557982141460e-01,-2.482369778976589725e-01,-4.964469487392625946e-01,-1.836730958254340629e-01,5.478505243786406798e-01,9.479977142688289504e-01,9.508754025962889989e-01,9.727477686848491345e-01
2.933886086095736090e-01,1.338854595293685057e-01,3.948303755978618823e-01,3.053846831765104630e-01,2.103136976253353385e+00,2.572247403093689821e-01,2.895679841317260195e-01,4.169106057095542384e-01,-2.529174400326851813e-01,-4.900632492147180552e-01,-1.805183070621599883e-01,5.509956535381329568e-01,9.514994890817665141e-01,9.532096812814538911e-01,9.706183367376113313e-01
2.947034495917233432e-01,1.237582274158679080e-01,3.978844010832696676e-01,2.961595257538981452e-01,2.105701608935656388e+00,2.419011214735277415e-01,2.945045922862757903e-01,4.003927393776923194e-01,-2.585720144704126700e-01,-4.820297302914687831e-01,-1.746442045722122471e-01,5.514925205415719400e-01,9.557116165547362430e-01,9.586061958562319685e-01,9.759419795656292251e-01
2.959923413226938638e-01,1.194049766458982198e-01,4.007798606803607000e-01,2.856791918163992250e-01,2.107880086345318649e+00,2.193429296499596337e-01,2.991095293430701685e-01,3.841554990383804769e-01,-2.641338634676234642e-01,-4.709511286334133739e-01,-1.648172028691661239e-01,5.469980443689196337e-01,9.562215537798877119e-01,9.618332862114131743e-01,9.813597962815288067e-01
2.972098611836371806e-01,1.119857124750570643e-01,4.037721645779160928e-01,2.843135395831715706e-01,2.110261090715596755e+00,2.127908479701336453e-01,3.025860123696982318e-01,3.630690763991920589e-01,-2.683313073105156321e-01,-4.613939280552953326e-01,-1.632306270777403312e-01,5.409203241058333500e-01,9.595329053463432789e-01,9.630650109623286603e-01,9.791549291293547563e-01
2.985574110109143198e-01,1.163897274453895292e-01,4.067934063182753746e-01,2.856398607921303290e-01,2.112591064867281432e+00,2.066356779588963410e-01,3.046745760506452960e-01,3.470985446435330690e-01,-2.715188870213628425e-01,-4.509281622815883850e-01,-1.571106785951013607e-01,5.313722540294211205e-01,9.570611977485068422e-01,9.623990871003086367e-01,9.769002824946378949e-01
2.996996125073017603e-01,1.067756072665176498e-01,4.097025872411590997e-01,2.802524240425586233e-01,2.114594449108598173e+00,1.880874269731484805e-01,3.086942594146662722e-01,3.284454389996638302e-01,-2.763788702714053414e-01,-4.380410087747105830e-01,-1.541862906106547249e-01,5.184605179554093723e-01,9.620480703631871799e-01,9.653341244066501181e-01,9.807664729762932687e-01
3.008971608885326887e-01,1.060924416483997462e-01,4.124862484607538793e-01,2.708990189108258506e-01,2.116688712870485656e+00,1.819055522671816638e-01,3.113427178973379172e-01,3.059790360655231800e-01,-2.805730815193573924e-01,-4.234236398888452935e-01,-1.438976149642279267e-01,5.057460387906518307e-01,9.621336866321005266e-01,9.691055950571288991e-01,9.775069728300045391e-01
3.020118865983554834e-01,1.013882302299845828e-01,4.152395795653492372e-01,2.660300005908918797e-01,2.118353203606245572e+00,1.590767299990855366e-01,3.146508062638275205e-01,2.866851523406581115e-01,-2.850308806909045423e-01,-4.087030925960890571e-01,-1.389160046738754650e-01,4.918131829253580833e-01,9.645980606311789218e-01,9.706156492650550582e-01,9.833079182640043214e-01
3.029577497224805738e-01,9.050806495618546332e-02,4.178451519548972426e-01,2.558788274754235648e-01,2.119886696600065346e+00,1.423614563601423300e-01,3.182239307240610771e-01,2.630642611960707367e-01,-2.898480151526794946e-01,-3.934145422708187900e-01,-1.340422569188996493e-01,4.729006900833788163e-01,9.695357893219893608e-01,9.744581675506672758e-01,9.843430816857362542e-01
3.040312424002306058e-01,9.266269516943374807e-02,4.205990054790311183e-01,2.590647256789064268e-01,2.121463599794485066e+00,1.328179030612015310e-01,3.197161272958207179e-01,2.423488852176227670e-01,-2.924144118571048723e-01,-3.749192010749744508e-01,-1.313840642930718394e-01,4.504145004654321882e-01,9.675774198208267896e-01,9.716097969302115445e-01,9.820048410797215244e-01
3.049349863225068735e-01,8.373436339250044103e-02,4.231023588982600891e-01,2.457799280380492668e-01,2.122950336163914820e+00,1.214471355516560103e-01,3.225615711515942841e-01,2.222675961030484704e-01,-2.969142777226027596e-01,-3.591675555641230533e-01,-1.239019051076347550e-01,4.300225854547908289e-01,9.718694138032580865e-01,9.773742826992883881e-01,9.813416621678023866e-01
3.057994587412546927e-01,7.833310671814447401e-02,4.255757879917357878e-01,2.390557735457179145e-01,2.124263725137964354e+00,1.076006485630878612e-01,3.248002107350918544e-01,2.012116602233228746e-01,-3.005464366755147831e-01,-3.386276942397724588e-01,-1.191456967164563202e-01,4.053630972699224233e-01,9.738407106823459003e-01,9.793980438491570739e-01,9.825884905103494660e-01
3.066350379303923734e-01,7.476707400459974007e-02,4.279347149542871986e-01,2.304941304431663562e-01,2.125484523192041841e+00,9.641293214629730046e-02,3.266125415972795376e-01,1.795442645599175657e-01,-3.040350902020572676e-01,-3.206636266910787292e-01,-1.125275164448235887e-01,3.785530893286291332e-01,9.746370731289447642e-01,9.811125972808300011e-01,9.819307440592972558e-01
3.074140106182067789e-01,6.992660416635508580e-02,4.304390153090519311e-01,2.344346431305630585e-01,2.126403200483860889e+00,7.613362989909758238e-02,3.283825416606160341e-01,1.592672531198948138e-01,-3.064498109731179643e-01,-3.022059812099932574e-01,-1.149699905585422760e-01,3.549150578363429731e-01,9.763205782414849931e-01,9.781745870681674004e-01,9.862633414507022689e-01
3.081135865675877494e-01,6.340005842011342541e-02,4.327273605506460341e-01,2.230469103811019149e-01,2.127278920345788027e+00,6.251377323289049326e-02,3.301645013655606364e-01,1.364908417212976899e-01,-3.100365452945318401e-01,-2.814311987450108243e-01,-1.086232193690372799e-01,3.280974545680661603e-01,9.789607423814590259e-01,9.835303042106127158e-01,9.862436910743791474e-01
3.087819197709320007e-01,5.934357567391757016e-02,4.350568175448585873e-01,2.213619808140176171e-01,2.127912726840846869e+00,4.526136401835351847e-02,3.314755031901397420e-01,1.159157446678446141e-01,-3.125119786471782790e-01,-2.612534793508844433e-01,-1.075072838758416860e-01,2.981837904962656993e-01,9.801073007754809163e-01,9.836490351324108650e-01,9.882508554842697190e-01
3.096044464046051048e-01,6.585245805563184895e-02,4.373555606846154520e-01,2.187368756655760083e-01,2.128414494595090911e+00,3.032657085578432943e-02,3.316272122891804064e-01,9.474513364001915794e-02,-3.145917977392573284e-01,-2.411913388740536679e-01,-1.005057118506770264e-01,2.719769107268492636e-01,9.767943387924313825e-01,9.842786859035564939e-01,9.887221470125018286e-01
3.103024874675826550e-01,6.076635562771909999e-02,4.397182030631484606e-01,2.204890717987929571e-01,2.128897581793695704e+00,1.951792179534688268e-02,3.323483896378823244e-01,7.578512181499220957e-02,-3.160960295672414766e-01,-2.232695273403320357e-01,-1.026816471952290977e-01,2.462927156004136031e-01,9.801551794640209758e-01,9.835684217197807611e-01,9.873821553987544020e-01
3.107645074862380730e-01,4.705309538887123000e-02,4.418955290695280036e-01,2.119599135222085262e-01,2.128954208957962280e+00,-5.043663537871990316e-03,3.342386888342059326e-01,5.766437752005446060e-02,-3.191811016421938207e-01,-2.018653474352173072e-01,-1.028376481746144655e-01,2.160841661200127162e-01,9.865222777833739798e-01,9.877347753647757189e-01,9.928661543297885306e-01
3.113231860183315880e-01,4.691993198846171331e-02,4.439956571115057926e-01,2.040534424089276155e-01,2.129050395187393807e+00,-1.662457200868334983e-02,3.343943796867836493e-01,3.821445579895425826e-02,-3.212592283368089219e-01,-1.807841501642491189e-01,-9.700682389005764461e-02,1.880487730035389216e-01,9.853162297117331603e-01,9.905603624198243695e-01,9.908323205612390439e-01
3.118988754492325599e-01,4.812053637922769633e-02,4.459459007198841030e-01,1.937616612287851869e-01,2.128699994248938410e+00,-4.041314995395933057e-02,3.346950392253748574e-01,1.941546702456999757e-02,-3.238631354295902209e-01,-1.606362905657420237e-01,-8.908116069957788818e-02,1.623000542972894977e-01,9.846264935977759869e-01,9.943606528377517684e-01,9.952206518246248246e-01
3.123264393980553777e-01,3.936476177650902186e-02,4.479365426254555138e-01,1.905953956961182749e-01,2.128516961768820881e+00,-4.980929373760635548e-02,3.350766140554792827e-01,3.847124149562173787e-03,-3.251123087112205434e-01,-1.373620462495093730e-01,-9.090068643395718406e-02,1.334549083299668149e-01,9.888948836379272134e-01,9.943685010160709936e-01,9.918054209024746992e-01
3.125989608553441657e-01,2.841198258994033152e-02,4.498614415522211307e-01,1.861703462519432029e-01,2.128082958889404797e+00,-6.572333155365263357e-02,3.356654186034293552e-01,-1.531052425366679834e-02,-3.266174465264022886e-01,-1.190691846002834703e-01,-9.309214385033119654e-02,1.088675693433064362e-01,9.930178749653824077e-01,9.954163333726006035e-01,9.927295587255046128e-01
3.131533277328102938e-01,3.826667866322038675e-02,4.518862434060146871e-01,1.885874981306176479e-01,2.127916450930285919e+00,-6.693214213932939527e-02,3.339725938940323324e-01,-3.155907865086090419e-02,-3.263442875996810377e-01,-9.896825642234768905e-02,-8.996329358038755719e-02,8.386819963045277770e-02,9.868679613758112312e-01,9.923461579679985212e-01,9.872521081119240982e-01
3.135221477629529518e-01,3.253287487212659645e-02,4.537013166877456039e-01,1.791701783610954168e-01,2.127024500872729984e+00,-9.818368550842483666e-02,3.343384083680551733e-01,-4.883772693688491484e-02,-3.285039691304941778e-01,-7.997257464782082936e-02,-8.683058716013654366e-02,5.925947944501909481e-02,9.903150054645386557e-01,9.965683082654700486e-01,9.972816056607914925e-01
3.137279509838662439e-01,2.176827683162838381e-02,4.556815263007544803e-01,1.848806099837821126e-01,2.126118266148715907e+00,-1.125478354323620339e-01,3.342945665720405968e-01,-6.138062142707225582e-02,-3.284025990795679251e-01,-5.992639005162421484e-02,-9.508309679711771101e-02,3.629353722291975282e-02,9.949571731910048511e-01,9.928605797223920559e-01,9.966470114797141289e-01
3.139037226465228869e-01,1.706873698073949758e-02,4.573971738721465119e-01,1.732261104045882405e-01,2.124742634288921739e+00,-1.388141508785546985e-01,3.342028988518596089e-01,-7.481369223034482763e-02,-3.302332759028626108e-01,-4.224553128114288958e-02,-9.085829111059866292e-02,1.231183407210480543e-02,9.959064009945626239e-01,9.986842205381613047e-01,1.001582638050729113e+00
